blur_size,noise_level,accuracy,f1,precision,recall,f1_immune,precision_immune,recall_immune,f1_other,precision_other,recall_other,f1_stromal,precision_stromal,recall_stromal,f1_tumour,precision_tumour,recall_tumour,confidence_overall,confidence_immune_avg,confidence_immune_std,confidence_other_avg,confidence_other_std,confidence_stromal_avg,confidence_stromal_std,confidence_tumour_avg,confidence_tumour_std,count_pred_immune,count_pred_other,count_pred_stromal,count_pred_tumour,confusion_matrix,test_set,Model_Label
19,0,0.466,0.4013514995891497,0.5258591569873061,0.466,0.4006092916984006,0.8402555910543131,0.263,0.0854092526690391,0.3870967741935484,0.048,0.522372528616025,0.3998937865108868,0.753,0.5970149253731343,0.4761904761904761,0.8,0.5484125,0.4384025559105432,0.0794228638577801,0.3583064516129032,0.0558904714337459,0.6283271375464683,0.1812745201730745,0.4933690476190475,0.1013648854107331,313,124,1883,1680,"[[263, 23, 384, 330], [28, 48, 578, 346], [19, 24, 753, 204], [3, 29, 168, 800]]",0,RF (PCA)
19,1,0.4685,0.402704897093091,0.5147858505715287,0.4685,0.4146706586826347,0.8244047619047619,0.277,0.0735426008968609,0.3565217391304348,0.041,0.5291193181818182,0.4102422907488987,0.745,0.5934870106110501,0.4679746105020196,0.811,0.5461425,0.4386904761904761,0.0815881025684849,0.3643478260869564,0.0514507858524951,0.6280837004405286,0.1794646518849174,0.4931736872475476,0.1020611153933032,336,115,1816,1733,"[[277, 27, 355, 341], [32, 41, 557, 370], [23, 21, 745, 211], [4, 26, 159, 811]]",0,RF (PCA)
19,3,0.469,0.4028168452948774,0.5140540270757925,0.469,0.4179775280898876,0.8328358208955224,0.279,0.0700808625336927,0.3451327433628318,0.039,0.5299145299145299,0.411504424778761,0.744,0.5932944606413995,0.466743119266055,0.814,0.5457124999999999,0.4398507462686568,0.0800874994869358,0.3665486725663716,0.0540692756473986,0.6282245575221238,0.1791187264302369,0.4921158256880734,0.1025201160704028,335,113,1808,1744,"[[279, 26, 353, 342], [31, 39, 555, 375], [21, 22, 744, 213], [4, 26, 156, 814]]",0,RF (PCA)
19,5,0.47075,0.4048883272319027,0.5183533728334305,0.47075,0.4194756554307116,0.835820895522388,0.28,0.0735426008968609,0.3565217391304348,0.041,0.5336179295624333,0.4141358365543898,0.75,0.592917123037605,0.4669350201265095,0.812,0.5454775,0.4400597014925373,0.0807427979500736,0.3660869565217391,0.0530085415951201,0.6270679182771949,0.1791555297373728,0.4926797009775733,0.1024403572486941,335,115,1811,1739,"[[280, 26, 353, 341], [31, 41, 554, 374], [20, 18, 750, 212], [4, 30, 154, 812]]",0,RF (PCA)
19,10,0.47025,0.4042273970813076,0.5196116971687971,0.47025,0.4152923538230884,0.8293413173652695,0.277,0.0754039497307001,0.3684210526315789,0.042,0.5311055812300035,0.4120242691671263,0.747,0.5951077035414385,0.4686601495112133,0.815,0.54525,0.4422754491017965,0.0800985668736805,0.3614912280701754,0.0532164144335045,0.625449531163817,0.1784485424772242,0.4934617596319725,0.1028611960408673,334,114,1813,1739,"[[277, 25, 355, 343], [30, 42, 558, 370], [23, 19, 747, 211], [4, 28, 153, 815]]",0,RF (PCA)
19,20,0.47075,0.4067008844543309,0.520471814017676,0.47075,0.4232488822652757,0.8304093567251462,0.284,0.0802854594112399,0.371900826446281,0.045,0.5305684662138005,0.4129104062326099,0.742,0.5927007299270073,0.4666666666666667,0.812,0.543405,0.4431578947368421,0.0802005795738966,0.3635537190082645,0.0541631985110354,0.621652754590985,0.1768681844118133,0.4948045977011494,0.1025940375001651,342,121,1797,1740,"[[284, 25, 349, 342], [31, 45, 554, 370], [20, 22, 742, 216], [7, 29, 152, 812]]",0,RF (PCA)
19,30,0.4765,0.4152943597335539,0.5122321333482359,0.4765,0.4458874458874459,0.8005181347150259,0.309,0.0846560846560846,0.3582089552238806,0.048,0.5337714494341,0.4203565267395054,0.731,0.5968624589565852,0.4698449167145319,0.818,0.5357999999999999,0.4438082901554404,0.0829179914080712,0.3593283582089552,0.0519500012381886,0.6083496262219666,0.1693904836638395,0.4973118897185525,0.1018829605344378,386,134,1739,1741,"[[309, 31, 328, 332], [39, 48, 538, 375], [31, 22, 731, 216], [7, 33, 142, 818]]",0,RF (PCA)
0,0,0.4935,0.4765358274967798,0.4885080107344052,0.4935,0.5321100917431193,0.5779601406799532,0.493,0.2767140210006176,0.3618739903069466,0.224,0.508994708994709,0.5404494382022472,0.481,0.5883244882486732,0.4737484737484737,0.776,0.4305975,0.4412192262602579,0.0977551790689668,0.3611954765751211,0.0498027668443677,0.5145505617977528,0.1559230227276854,0.4056776556776557,0.0643678654412577,853,619,890,1638,"[[493, 109, 103, 295], [137, 224, 280, 359], [130, 181, 481, 208], [93, 105, 26, 776]]",1,RF (PCA)
0,0,0.4935,0.4765358274967798,0.4885080107344052,0.4935,0.5321100917431193,0.5779601406799532,0.493,0.2767140210006176,0.3618739903069466,0.224,0.508994708994709,0.5404494382022472,0.481,0.5883244882486732,0.4737484737484737,0.776,0.4305975,0.4412192262602579,0.0977551790689668,0.3611954765751211,0.0498027668443677,0.5145505617977528,0.1559230227276854,0.4056776556776557,0.0643678654412577,853,619,890,1638,"[[493, 109, 103, 295], [137, 224, 280, 359], [130, 181, 481, 208], [93, 105, 26, 776]]",1,RF (PCA)
1,0,0.494,0.4756533384273897,0.4894238211038447,0.494,0.5378787878787878,0.5860849056603774,0.497,0.2669172932330827,0.3573825503355705,0.213,0.5098456625864821,0.5449374288964732,0.479,0.5879716100112066,0.4692903995229576,0.787,0.43171,0.4432311320754717,0.0968266948837696,0.3608892617449664,0.0497818848496772,0.5164050056882821,0.1563558258437605,0.4066607036374478,0.0654642607361656,848,596,879,1677,"[[497, 106, 96, 301], [131, 213, 281, 375], [130, 177, 479, 214], [90, 100, 23, 787]]",1,RF (PCA)
3,0,0.492,0.4746278598570935,0.4917594615398356,0.492,0.5296803652968036,0.6170212765957447,0.464,0.2682323856613102,0.3511326860841424,0.217,0.516028955532575,0.5342612419700214,0.499,0.5845697329376854,0.4646226415094339,0.788,0.43965,0.4486436170212766,0.0968082147236534,0.3646601941747573,0.0514479446090224,0.5242291220556745,0.1588401313641404,0.4164091981132075,0.0688347762749954,752,618,934,1696,"[[464, 113, 107, 316], [109, 217, 300, 374], [108, 175, 499, 218], [71, 113, 28, 788]]",1,RF (PCA)
5,0,0.48725,0.4656924546925389,0.4914008587157333,0.48725,0.5155772755039707,0.6624803767660911,0.422,0.2375478927203065,0.3286219081272085,0.186,0.5265225933202358,0.5173745173745173,0.536,0.5831220572256429,0.4571266325951164,0.805,0.454845,0.4552119309262167,0.0945176666459897,0.3718727915194346,0.053148482604506,0.5373841698841699,0.162517035342251,0.4328222600795003,0.0745087007614323,637,566,1036,1761,"[[422, 115, 123, 340], [88, 186, 334, 392], [79, 161, 536, 224], [48, 104, 43, 805]]",1,RF (PCA)
7,0,0.4855,0.4602686899092149,0.5006837159437216,0.4854999999999999,0.4964169381107491,0.7121495327102804,0.381,0.2323432343234323,0.341747572815534,0.176,0.5302889095992545,0.4965095986038394,0.569,0.5820256776034237,0.4523281596452328,0.816,0.4742125,0.4559252336448598,0.0926768782155858,0.3794174757281553,0.0523028010298664,0.5617364746945899,0.1639170511702826,0.4510975609756098,0.0819598721147531,535,515,1146,1804,"[[381, 106, 157, 356], [65, 176, 368, 391], [58, 132, 569, 241], [31, 101, 52, 816]]",1,RF (PCA)
9,0,0.4825,0.4493215206829082,0.505543466085937,0.4825,0.4630269523151347,0.7494407158836689,0.335,0.2069444444444444,0.3386363636363636,0.149,0.544425087108014,0.482253086419753,0.625,0.5828895988640398,0.4518436984039626,0.821,0.492835,0.453579418344519,0.0862371856790626,0.3814545454545454,0.0531179881128514,0.580925925925926,0.166003516084864,0.46663181067694,0.0877768806819144,447,440,1296,1817,"[[335, 94, 209, 362], [46, 149, 405, 400], [44, 97, 625, 234], [22, 100, 57, 821]]",1,RF (PCA)
19,0,0.45725,0.3857927557138574,0.4892546403498625,0.45725,0.3791250959324635,0.8151815181518152,0.247,0.0524886877828054,0.2761904761904762,0.029,0.5284351819145179,0.4085199344620426,0.748,0.5831220572256429,0.4571266325951164,0.805,0.5521975,0.4450165016501649,0.0829922044430837,0.3651428571428571,0.0601761586346886,0.635783724740579,0.1813371210682834,0.4948835888699602,0.1014712921576898,303,105,1831,1761,"[[247, 31, 359, 363], [21, 29, 564, 386], [26, 19, 748, 207], [9, 26, 160, 805]]",1,RF (PCA)
0,0,0.4935,0.4765358274967798,0.4885080107344052,0.4935,0.5321100917431193,0.5779601406799532,0.493,0.2767140210006176,0.3618739903069466,0.224,0.508994708994709,0.5404494382022472,0.481,0.5883244882486732,0.4737484737484737,0.776,0.4305975,0.4412192262602579,0.0977551790689668,0.3611954765751211,0.0498027668443677,0.5145505617977528,0.1559230227276854,0.4056776556776557,0.0643678654412577,853,619,890,1638,"[[493, 109, 103, 295], [137, 224, 280, 359], [130, 181, 481, 208], [93, 105, 26, 776]]",1,RF (PCA)
0,1,0.488,0.4697901342614897,0.4820153881399595,0.488,0.5338305807139052,0.5712656784492588,0.501,0.26375,0.3516666666666667,0.211,0.4981213097155126,0.5376593279258401,0.464,0.5834586466165413,0.4674698795180723,0.776,0.4316124999999999,0.4428962371721779,0.0979740241886373,0.36195,0.050060272006186,0.5165237543453071,0.1564028256577803,0.4066867469879517,0.064479272416379,877,600,863,1660,"[[501, 101, 97, 301], [142, 211, 278, 369], [139, 183, 464, 214], [95, 105, 24, 776]]",1,RF (PCA)
0,3,0.49075,0.4737870335066979,0.4864425593397189,0.49075,0.5346851654215582,0.5732265446224256,0.501,0.2751388032078963,0.359098228663446,0.223,0.5010799136069114,0.5446009389671361,0.464,0.5842442517904259,0.4688445251058681,0.775,0.43156,0.4437986270022883,0.0973927184133677,0.3609822866344606,0.0501093940998884,0.5183450704225352,0.1564556310730892,0.4068723532970357,0.0645938966630248,874,621,852,1653,"[[501, 102, 96, 301], [140, 223, 269, 368], [133, 194, 464, 209], [100, 102, 23, 775]]",1,RF (PCA)
0,5,0.49025,0.4725741445655937,0.4845585431792624,0.4902499999999999,0.5360934182590233,0.5712669683257918,0.505,0.2684897451833437,0.354679802955665,0.216,0.5008077544426495,0.5425904317386231,0.465,0.5849056603773585,0.4696969696969697,0.775,0.4316575,0.4426470588235294,0.0979368960786558,0.3614449917898193,0.0501414813937803,0.5174912485414236,0.1560559177239604,0.4071030303030303,0.0646264439958175,884,609,857,1650,"[[505, 103, 93, 299], [142, 216, 274, 368], [136, 191, 465, 208], [101, 99, 25, 775]]",1,RF (PCA)
0,10,0.49425,0.4766623894120592,0.4903846056550099,0.4942499999999999,0.5373931623931624,0.5768348623853211,0.503,0.2758620689655172,0.3697478991596639,0.22,0.509090909090909,0.5471264367816092,0.476,0.5843034171986481,0.4678292242934456,0.778,0.4315975,0.4461467889908256,0.0965140884984168,0.3616134453781512,0.0506537279512205,0.5137586206896552,0.1559457955871715,0.4060252555622368,0.064703528234595,872,595,870,1663,"[[503, 104, 95, 298], [135, 220, 275, 370], [136, 171, 476, 217], [98, 100, 24, 778]]",1,RF (PCA)
0,20,0.49375,0.4744704133212316,0.4864370592167084,0.49375,0.5451697127937337,0.5704918032786885,0.522,0.2577384712571067,0.3499142367066895,0.204,0.5067824199674443,0.5539739027283511,0.467,0.5881910492666416,0.4713682941531043,0.782,0.43299,0.4478688524590164,0.0965183199139469,0.3622984562607204,0.0502194168234785,0.5182443653618031,0.1525722575862887,0.4063050030138638,0.0649702007478581,915,583,843,1659,"[[522, 101, 87, 290], [150, 204, 272, 374], [144, 176, 467, 213], [99, 102, 17, 782]]",1,RF (PCA)
0,30,0.48875,0.4666301482804214,0.4786752844726007,0.48875,0.5436702649656526,0.5337186897880539,0.554,0.2384716732542819,0.3494208494208494,0.181,0.5052515201768933,0.5648949320148331,0.457,0.5791271347248577,0.4666666666666667,0.763,0.4367525,0.4551830443159923,0.0974072120191958,0.3604633204633204,0.0498470402239727,0.519221260815822,0.1459219417893256,0.4084159021406728,0.0648592792742734,1038,518,809,1635,"[[554, 89, 77, 280], [188, 181, 257, 374], [169, 156, 457, 218], [127, 92, 18, 763]]",1,RF (PCA)
0,0,0.4935,0.4765358274967798,0.4885080107344052,0.4935,0.5321100917431193,0.5779601406799532,0.493,0.2767140210006176,0.3618739903069466,0.224,0.508994708994709,0.5404494382022472,0.481,0.5883244882486732,0.4737484737484737,0.776,0.4305975,0.4412192262602579,0.0977551790689668,0.3611954765751211,0.0498027668443677,0.5145505617977528,0.1559230227276854,0.4056776556776557,0.0643678654412577,853,619,890,1638,"[[493, 109, 103, 295], [137, 224, 280, 359], [130, 181, 481, 208], [93, 105, 26, 776]]",1,RF (PCA)
0,1,0.488,0.4697901342614897,0.4820153881399595,0.488,0.5338305807139052,0.5712656784492588,0.501,0.26375,0.3516666666666667,0.211,0.4981213097155126,0.5376593279258401,0.464,0.5834586466165413,0.4674698795180723,0.776,0.4316124999999999,0.4428962371721779,0.0979740241886373,0.36195,0.050060272006186,0.5165237543453071,0.1564028256577803,0.4066867469879517,0.064479272416379,877,600,863,1660,"[[501, 101, 97, 301], [142, 211, 278, 369], [139, 183, 464, 214], [95, 105, 24, 776]]",1,RF (PCA)
0,3,0.49075,0.4737870335066979,0.4864425593397189,0.49075,0.5346851654215582,0.5732265446224256,0.501,0.2751388032078963,0.359098228663446,0.223,0.5010799136069114,0.5446009389671361,0.464,0.5842442517904259,0.4688445251058681,0.775,0.43156,0.4437986270022883,0.0973927184133677,0.3609822866344606,0.0501093940998884,0.5183450704225352,0.1564556310730892,0.4068723532970357,0.0645938966630248,874,621,852,1653,"[[501, 102, 96, 301], [140, 223, 269, 368], [133, 194, 464, 209], [100, 102, 23, 775]]",1,RF (PCA)
0,5,0.49025,0.4725741445655937,0.4845585431792624,0.4902499999999999,0.5360934182590233,0.5712669683257918,0.505,0.2684897451833437,0.354679802955665,0.216,0.5008077544426495,0.5425904317386231,0.465,0.5849056603773585,0.4696969696969697,0.775,0.4316575,0.4426470588235294,0.0979368960786558,0.3614449917898193,0.0501414813937803,0.5174912485414236,0.1560559177239604,0.4071030303030303,0.0646264439958175,884,609,857,1650,"[[505, 103, 93, 299], [142, 216, 274, 368], [136, 191, 465, 208], [101, 99, 25, 775]]",1,RF (PCA)
0,10,0.49425,0.4766623894120592,0.4903846056550099,0.4942499999999999,0.5373931623931624,0.5768348623853211,0.503,0.2758620689655172,0.3697478991596639,0.22,0.509090909090909,0.5471264367816092,0.476,0.5843034171986481,0.4678292242934456,0.778,0.4315975,0.4461467889908256,0.0965140884984168,0.3616134453781512,0.0506537279512205,0.5137586206896552,0.1559457955871715,0.4060252555622368,0.064703528234595,872,595,870,1663,"[[503, 104, 95, 298], [135, 220, 275, 370], [136, 171, 476, 217], [98, 100, 24, 778]]",1,RF (PCA)
0,20,0.49375,0.4744704133212316,0.4864370592167084,0.49375,0.5451697127937337,0.5704918032786885,0.522,0.2577384712571067,0.3499142367066895,0.204,0.5067824199674443,0.5539739027283511,0.467,0.5881910492666416,0.4713682941531043,0.782,0.43299,0.4478688524590164,0.0965183199139469,0.3622984562607204,0.0502194168234785,0.5182443653618031,0.1525722575862887,0.4063050030138638,0.0649702007478581,915,583,843,1659,"[[522, 101, 87, 290], [150, 204, 272, 374], [144, 176, 467, 213], [99, 102, 17, 782]]",1,RF (PCA)
0,30,0.48875,0.4666301482804214,0.4786752844726007,0.48875,0.5436702649656526,0.5337186897880539,0.554,0.2384716732542819,0.3494208494208494,0.181,0.5052515201768933,0.5648949320148331,0.457,0.5791271347248577,0.4666666666666667,0.763,0.4367525,0.4551830443159923,0.0974072120191958,0.3604633204633204,0.0498470402239727,0.519221260815822,0.1459219417893256,0.4084159021406728,0.0648592792742734,1038,518,809,1635,"[[554, 89, 77, 280], [188, 181, 257, 374], [169, 156, 457, 218], [127, 92, 18, 763]]",1,RF (PCA)
1,0,0.494,0.4756533384273897,0.4894238211038447,0.494,0.5378787878787878,0.5860849056603774,0.497,0.2669172932330827,0.3573825503355705,0.213,0.5098456625864821,0.5449374288964732,0.479,0.5879716100112066,0.4692903995229576,0.787,0.43171,0.4432311320754717,0.0968266948837696,0.3608892617449664,0.0497818848496772,0.5164050056882821,0.1563558258437605,0.4066607036374478,0.0654642607361656,848,596,879,1677,"[[497, 106, 96, 301], [131, 213, 281, 375], [130, 177, 479, 214], [90, 100, 23, 787]]",1,RF (PCA)
1,1,0.493,0.4733289607816082,0.4871458680444564,0.493,0.5369484316852738,0.5732122587968218,0.505,0.2614213197969543,0.3576388888888889,0.206,0.5056603773584906,0.5485380116959064,0.469,0.5892857142857143,0.4691943127962085,0.792,0.43243,0.4439841089670828,0.0969636402683047,0.3616493055555556,0.0502654958093739,0.5174152046783626,0.1564548310368927,0.4075059241706161,0.0655825153193677,881,576,855,1688,"[[505, 106, 91, 298], [141, 206, 274, 379], [139, 173, 469, 219], [96, 91, 21, 792]]",1,RF (PCA)
1,3,0.493,0.4733558084622107,0.4871059886174774,0.493,0.5402237613212574,0.5781071835803877,0.507,0.2598225602027883,0.3546712802768166,0.205,0.5043103448275862,0.5467289719626168,0.468,0.5890665674972109,0.4689165186500888,0.792,0.4323725,0.4447320410490308,0.0969363191832242,0.3605190311418685,0.0501769238421263,0.5173130841121495,0.1557459443279355,0.4074955595026643,0.0656069093780426,877,578,856,1689,"[[507, 107, 92, 294], [139, 205, 275, 381], [136, 174, 468, 222], [95, 92, 21, 792]]",1,RF (PCA)
1,5,0.49275,0.4734672538688289,0.4875689097750745,0.49275,0.5365333333333333,0.5748571428571428,0.503,0.2632911392405063,0.3586206896551724,0.208,0.5064655172413793,0.5490654205607477,0.47,0.5875790256600967,0.467732386027235,0.79,0.4323375,0.4452114285714285,0.0965794174210414,0.3615689655172413,0.050111466121646,0.51625,0.1557678542443461,0.4074422735346359,0.0656819697451071,875,580,856,1689,"[[503, 108, 92, 297], [143, 208, 270, 379], [135, 172, 470, 223], [94, 92, 24, 790]]",1,RF (PCA)
1,10,0.49275,0.4736411100928667,0.487605355372554,0.49275,0.5353159851301115,0.5707814269535674,0.504,0.2681846932321315,0.3648881239242685,0.212,0.5026968716289104,0.5456674473067916,0.466,0.5883668903803132,0.4690844233055886,0.789,0.4324825,0.4454926387315968,0.0962493735306449,0.3611015490533562,0.0507210488817595,0.5168618266978923,0.1550311206030756,0.4074673008323424,0.0653009619918914,883,581,854,1682,"[[504, 107, 94, 295], [139, 212, 273, 376], [142, 170, 466, 222], [98, 92, 21, 789]]",1,RF (PCA)
1,20,0.49225,0.4727000669769666,0.4858930093492379,0.4922500000000001,0.5425143453312468,0.5670665212649946,0.52,0.2587635436583811,0.3567662565905096,0.203,0.5051602390005432,0.5529131985731273,0.465,0.5843621399176955,0.4668260609683203,0.781,0.4336275,0.4482115594329334,0.095813494298645,0.3634270650263621,0.0500407079136944,0.5172057074910821,0.1539157289565262,0.407495517035266,0.0657314639536,917,569,841,1673,"[[520, 100, 85, 295], [149, 203, 268, 380], [147, 171, 465, 217], [101, 95, 23, 781]]",1,RF (PCA)
1,30,0.48875,0.4660001377695514,0.4786964456431858,0.48875,0.547783251231527,0.5398058252427185,0.556,0.2338177014531043,0.3443579766536965,0.177,0.5033333333333333,0.56625,0.453,0.579066265060241,0.4643719806763285,0.769,0.4375675,0.4559029126213592,0.0965276271698969,0.3610311284046692,0.0503789820518323,0.5208125,0.1469497017477408,0.4097041062801932,0.0649970038889442,1030,514,800,1656,"[[556, 86, 76, 282], [188, 177, 251, 384], [158, 168, 453, 221], [128, 83, 20, 769]]",1,RF (PCA)
3,0,0.492,0.4746278598570935,0.4917594615398356,0.492,0.5296803652968036,0.6170212765957447,0.464,0.2682323856613102,0.3511326860841424,0.217,0.516028955532575,0.5342612419700214,0.499,0.5845697329376854,0.4646226415094339,0.788,0.43965,0.4486436170212766,0.0968082147236534,0.3646601941747573,0.0514479446090224,0.5242291220556745,0.1588401313641404,0.4164091981132075,0.0688347762749954,752,618,934,1696,"[[464, 113, 107, 316], [109, 217, 300, 374], [108, 175, 499, 218], [71, 113, 28, 788]]",1,RF (PCA)
3,1,0.49175,0.4729979234238979,0.4914103403738644,0.49175,0.5337078651685393,0.6089743589743589,0.475,0.2645569620253165,0.3603448275862069,0.209,0.512041884816754,0.5373626373626373,0.489,0.5816849816849817,0.4589595375722543,0.794,0.440945,0.4501538461538462,0.0970565625362909,0.3664137931034482,0.0519572219542054,0.5261538461538461,0.1588369073752941,0.4169595375722543,0.0687115406568601,780,580,910,1730,"[[475, 102, 103, 320], [111, 209, 293, 387], [117, 165, 489, 229], [77, 104, 25, 794]]",1,RF (PCA)
3,3,0.494,0.4751321738864337,0.4935592161545039,0.494,0.5351320966835301,0.6110397946084724,0.476,0.2664141414141414,0.3613013698630137,0.211,0.5131164742917104,0.5397350993377483,0.489,0.585865983156353,0.4621606008087811,0.8,0.440965,0.4506803594351733,0.0966256052297054,0.3662157534246575,0.0516994875419823,0.5266004415011037,0.15847273760785,0.4169901790872328,0.0686934214774005,779,584,906,1731,"[[476, 102, 103, 319], [111, 211, 290, 388], [117, 170, 489, 224], [75, 101, 24, 800]]",1,RF (PCA)
3,5,0.49325,0.4739681534751392,0.4918747721075677,0.49325,0.5347533632286996,0.6084183673469388,0.477,0.2621912602913236,0.3575129533678756,0.207,0.5128474042999476,0.5391400220507166,0.489,0.5860805860805861,0.4624277456647399,0.8,0.44104,0.4505102040816327,0.0967125179093508,0.3670120898100172,0.0518022497922907,0.5261962513781698,0.1586880371300085,0.416878612716763,0.0686001420172046,784,579,907,1730,"[[477, 104, 101, 318], [113, 207, 293, 387], [116, 170, 489, 225], [78, 98, 24, 800]]",1,RF (PCA)
3,10,0.49225,0.4729742944843049,0.4904555589239522,0.4922499999999999,0.5310229178311906,0.6020278833967047,0.475,0.2638888888888889,0.3578767123287671,0.209,0.5097419694576093,0.5383759733036707,0.484,0.5872434017595308,0.4635416666666667,0.801,0.4408525,0.4504942965779467,0.0962760818402882,0.3664212328767123,0.0521362213490986,0.5277419354838709,0.1567868271046384,0.4164004629629629,0.0687529918525336,789,584,899,1728,"[[475, 101, 104, 320], [119, 209, 289, 383], [119, 173, 484, 224], [76, 101, 22, 801]]",1,RF (PCA)
3,20,0.495,0.4764849184129442,0.4938791834562016,0.495,0.5347298787210585,0.5958230958230958,0.485,0.2743864065449968,0.3701188455008489,0.218,0.5093233883857219,0.5450399087799316,0.478,0.5875,0.4645348837209302,0.799,0.44204,0.4542874692874692,0.0946955339112438,0.3669100169779287,0.0524181993645118,0.5303648802736602,0.1546419089318149,0.4169360465116279,0.0691961862317649,814,589,877,1720,"[[485, 97, 99, 319], [125, 218, 277, 380], [124, 176, 478, 222], [80, 98, 23, 799]]",1,RF (PCA)
3,30,0.49525,0.4734960896520713,0.4884933137222367,0.4952499999999999,0.5427239772138788,0.5628356605800214,0.524,0.2491760052735662,0.3655705996131528,0.189,0.5180398492191707,0.5612602100350058,0.481,0.5840445269016697,0.4643067846607669,0.787,0.44439,0.4569709989258861,0.0969949017948372,0.3645261121856866,0.0486929529827952,0.5292998833138857,0.1486248907305811,0.4189085545722714,0.0701649166716462,931,517,857,1695,"[[524, 95, 85, 296], [156, 189, 272, 383], [148, 142, 481, 229], [103, 91, 19, 787]]",1,RF (PCA)
5,0,0.48725,0.4656924546925389,0.4914008587157333,0.48725,0.5155772755039707,0.6624803767660911,0.422,0.2375478927203065,0.3286219081272085,0.186,0.5265225933202358,0.5173745173745173,0.536,0.5831220572256429,0.4571266325951164,0.805,0.454845,0.4552119309262167,0.0945176666459897,0.3718727915194346,0.053148482604506,0.5373841698841699,0.162517035342251,0.4328222600795003,0.0745087007614323,637,566,1036,1761,"[[422, 115, 123, 340], [88, 186, 334, 392], [79, 161, 536, 224], [48, 104, 43, 805]]",1,RF (PCA)
5,1,0.48625,0.4641720940057116,0.4890834137550595,0.48625,0.5177177177177177,0.6481203007518797,0.431,0.2341526520051746,0.3315018315018315,0.181,0.5262106839740389,0.5254237288135594,0.527,0.5786073223259153,0.4512877939529675,0.806,0.4556475,0.4564210526315789,0.0939803379313405,0.3716483516483517,0.0521956814683897,0.5408374875373879,0.1618280924806346,0.4331970884658455,0.0747180014799806,665,546,1003,1786,"[[431, 110, 118, 341], [93, 181, 322, 404], [83, 155, 527, 235], [58, 100, 36, 806]]",1,RF (PCA)
5,3,0.48775,0.4655008987994876,0.4909724574536812,0.48775,0.518918918918919,0.649624060150376,0.432,0.236210253082414,0.3364140480591497,0.182,0.5269461077844312,0.5258964143426295,0.528,0.5799283154121864,0.4519553072625698,0.809,0.45552,0.4568872180451128,0.0937301882132234,0.3728650646950092,0.0524740786236287,0.5397709163346615,0.1619909965980875,0.4327374301675978,0.0748248852943841,665,541,1004,1790,"[[432, 113, 118, 337], [91, 182, 320, 407], [84, 151, 528, 237], [58, 95, 38, 809]]",1,RF (PCA)
5,5,0.4895,0.468328658342216,0.4941357942669547,0.4895,0.5209580838323353,0.6492537313432836,0.435,0.2464516129032258,0.3472727272727273,0.191,0.526579739217653,0.528169014084507,0.525,0.5793251974156497,0.4518477043673012,0.807,0.4554574999999999,0.4561641791044776,0.0942641726174451,0.3723636363636364,0.0523506928447209,0.5414889336016097,0.1614160064588277,0.4329003359462486,0.0748076153663277,670,550,994,1786,"[[435, 110, 117, 338], [91, 191, 314, 404], [86, 152, 525, 237], [58, 97, 38, 807]]",1,RF (PCA)
5,10,0.49025,0.4688713120261676,0.4944885482695646,0.49025,0.5224685440383463,0.6517189835575485,0.436,0.2440284054228534,0.3442622950819672,0.189,0.5285285285285285,0.5290581162324649,0.528,0.5804597701149425,0.452914798206278,0.808,0.455415,0.4577130044843049,0.0934027146843445,0.3728597449908925,0.0516434850227031,0.5398096192384769,0.1609443070369079,0.4327466367713004,0.0750782158662371,669,549,998,1784,"[[436, 110, 117, 337], [93, 189, 313, 405], [83, 155, 528, 234], [57, 95, 40, 808]]",1,RF (PCA)
5,20,0.487,0.4648465485626854,0.4880685078026979,0.487,0.5268120212139069,0.6413199426111909,0.447,0.2330729166666666,0.333955223880597,0.179,0.520686175580222,0.5254582484725051,0.516,0.5788150807899461,0.4515406162464986,0.806,0.455745,0.4580487804878048,0.0937436470651948,0.3741977611940298,0.0528419044003846,0.540264765784114,0.1594732008620045,0.4328347338935574,0.0751016351371881,697,536,982,1785,"[[447, 105, 119, 329], [102, 179, 310, 409], [87, 156, 516, 241], [61, 96, 37, 806]]",1,RF (PCA)
5,30,0.493,0.4669696827671173,0.4836509959948608,0.493,0.5415041782729805,0.6113207547169811,0.486,0.2110960757780784,0.3263598326359833,0.156,0.5271711528694769,0.5356037151702786,0.519,0.5881073241479333,0.4613196814562002,0.811,0.4570425,0.462188679245283,0.0928134105612794,0.3680125523012552,0.0505867647012716,0.5378328173374614,0.1534953901426859,0.4343913538111491,0.0749664268753886,795,478,969,1758,"[[486, 96, 105, 313], [128, 156, 315, 401], [109, 139, 519, 233], [72, 87, 30, 811]]",1,RF (PCA)
7,0,0.4855,0.4602686899092149,0.5006837159437216,0.4854999999999999,0.4964169381107491,0.7121495327102804,0.381,0.2323432343234323,0.341747572815534,0.176,0.5302889095992545,0.4965095986038394,0.569,0.5820256776034237,0.4523281596452328,0.816,0.4742125,0.4559252336448598,0.0926768782155858,0.3794174757281553,0.0523028010298664,0.5617364746945899,0.1639170511702826,0.4510975609756098,0.0819598721147531,535,515,1146,1804,"[[381, 106, 157, 356], [65, 176, 368, 391], [58, 132, 569, 241], [31, 101, 52, 816]]",1,RF (PCA)
